beer_beerid,beer_name,brewery_name,review_overall,review_aroma,review_appearance,beer_style,review_palate,review_taste,beer_abv
39212,Kentucky Weissbier,Alltech’s Lexington Brewing and Distilling Co.,5,4.5,4,Hefeweizen,4.5,4.5,
34627,Ketterer Ur-Weisse,Privatbrauerei M. Ketterer GmbH & Co.,3,3,3,Hefeweizen,3,3,
49043,KK Weiss,St. Francis Brewery & Restaurant,4.5,4.5,3.5,Hefeweizen,3.5,4.5,
71562,Koggen,Boston Beer Company (Samuel Adams),4.5,3,4,Hefeweizen,4,5,
48011,Kraus Hefeweizen,Brauerei Kraus,4,3.5,4,Hefeweizen,3.5,4,
12981,Lake Hogan Hefeweizen,Top of the Hill Restaurant and Brewery,3.5,4,4,Hefeweizen,3.5,4,
67687,Lanesplitter's House Bavarian Hefeweizen,Firestone Walker Brewing Co.,4.5,3.5,3,Hefeweizen,4,4,
31891,Last Notch Wheat,Angry Minnow Brewpub,4.5,4,4,Hefeweizen,4,4,
6544,Leatherneck Wheat Beer,Shenandoah Brewing Co.,3,3,3.5,Hefeweizen,3.5,3.5,
39941,Losen Hefeweizen,"BJ's Pizza, Grill & Brewery",4.5,3,4,Hefeweizen,4,4,
10876,Lost Coast Wheat,Lost Coast Brewery and Cafe,4,4.5,4,Hefeweizen,4,4,
46734,Müller Debringer Weissbier,Brauerei Müller,4,4,4,Hefeweizen,4,4,
6194,Main Street Hefeweizen,Main Street Brewery & Lamppost Pizza,3.5,2,2.5,Hefeweizen,2,2,
7341,Main Street Wheat,Manayunk Brewery and Restaurant,4,3.5,3.5,Hefeweizen,3.5,3.5,
43102,Maisel's Weisse Alkoholfrei,Brauerei Gebrüder Maisel GmbH & Co.,2,2.5,4,Hefeweizen,2,2,
11500,Mandarin Hefeweizen,Yakima Brewing Co. / Bert Grant's Ales,5,4,4.5,Hefeweizen,3,4,
32454,Mandarin Orange Hefe Weizen,C.I. Shenanigan's Seafood & Chophouse,3.5,3.5,3.5,Hefeweizen,3,3.5,
19462,Market Street German Heffewiezen,Market Street Brewing Co. and Restaurant,3.5,3.5,4,Hefeweizen,4,3.5,
30274,Master Pub Nefiltrovannoye,Bavaria Brewery,3.5,3.5,4,Hefeweizen,3,3.5,
13437,Max Hefe Weizen,Max Lager's American Grill & Brewery,4.5,3,4,Hefeweizen,3,3.5,
5812,McCoy's Hefeweizen,McCoy's Public House,4,4,3.5,Hefeweizen,4,4,
2676,Moat Hoffman Weiss,Moat Mountain Smoke House & Brewing Co.,5,4,3.5,Hefeweizen,4,4,
6555,Monte Carlo Winner's Wheat,Monte Carlo Casino Pub & Brewery,4,3,4,Hefeweizen,4,4,
12449,Morro Bay Wheat,Morro Bay Brewing Company,3.5,3,4,Hefeweizen,3,2.5,
6031,New World Wheat,Tied House Cafe & Brewery,4,3.5,3.5,Hefeweizen,3.5,3.5,
43546,Nyet Dobre Hefeweizen,Fort Collins Brewing,4,4,4,Hefeweizen,4,4,
22503,O'Kelly's Hefenweizen,Govnor's Public House Restaurant And Brewery,3,3,3.5,Hefeweizen,3,3.5,
31031,Old Capitol Brew Works Hefeweizen,Old Capitol Brew Works and Public House,3,4,4,Hefeweizen,3.5,3.5,
42640,Old Town Hefe Weizen,Two Rows Restaurant & Brewery,3.5,3,3,Hefeweizen,3,3,
9626,Old Town Weizen,Two Rows Restaurant & Brewery,4,3.5,3,Hefeweizen,4,3.5,
38344,Overland Vice,Raccoon River Brewing Company,4.5,3.5,4,Hefeweizen,4,4,
18587,Pale Face Summer Wheat Beer,Sweetwater Tavern & Brewery,4.5,3.5,3.5,Hefeweizen,4,4,
42475,Paul Gauguin,Novecento Fabbrica Della Birra,3,3,3,Hefeweizen,2.5,2.5,
56668,Peg's G.O.O.D El Jefe Hefeweizen,Peg's Cantina & Brewpub / Cycle Brewing,4,4,4,Hefeweizen,4,4,
35078,Pfaffenberger Weizen,1516 Brewing Company,3,4.5,4.5,Hefeweizen,3.5,2.5,
17846,Pike Amber Weisse,Pike Pub & Brewery,4,4.5,4,Hefeweizen,4.5,4,
71191,Pints Wildcard Hefeweizen,Pints Brewery & Sports Bar,2.5,2.5,2.5,Hefeweizen,2,2.5,
61610,Pomegranate Hefeweizen,Big River Brewpub,3,4,3.5,Hefeweizen,4,3.5,
7336,Portsmouth Brewing Hefe Weissbier,Portsmouth Brewing Co. / Mault's Brewpub,3.5,3,3,Hefeweizen,3.5,3,
75539,Prost Hefewiezen,Denver Beer Co.,3.5,4.5,4,Hefeweizen,4,3.5,
10271,Proud Monkey Hefeweizen,Capitol City Brewing Company,2,2.5,3,Hefeweizen,3,2.5,
20825,Pshenichnye Etalon,Ridna Marka,4.5,3.5,4,Hefeweizen,3.5,3.5,
48655,Quinoa Weisse,1516 Brewing Company,4,4.5,4,Hefeweizen,4,4,
12809,Raleigh Tavern Virginia Wheat Beer,Old Dominion Brewing Company,4.5,4,3.5,Hefeweizen,4,4.5,
24695,Rathaus Weizen,Rathaus Brauerei,4,3.5,4,Hefeweizen,4,3.5,
38950,Regensburger Weißbräuhaus Hefe Weizen,Regensburger Weißbräuhaus,4.5,3.5,4,Hefeweizen,4,4,
26164,Riedenburger Weisse Export,Riedenburger Brauhaus,4.5,3.5,4,Hefeweizen,4,4,
26162,Riemhofer Schwanen Weisse,Privatbrauerei Friedrich Riemhofer GmbH & Co. KG,4.5,4,4.5,Hefeweizen,4,4.5,
30415,River City Wheat,John S. Rhodell Brewery,4,4,4,Hefeweizen,4,4,
53160,River Horse Hefe-ryzen (Brewer's Reserve),River Horse Brewing Co.,4.5,3.5,3.5,Hefeweizen,4,4,
44008,Rosa Lisa,The Vermont Pub & Brewery,4,4.5,4,Hefeweizen,4,4.5,
5436,Ruthless Weiss Beer,Sierra Nevada Brewing Co.,4.5,4.5,4,Hefeweizen,4.5,4.5,
10807,Ryogoku Beer Station Weizen,Beer Station Ryogoku,4,3.5,4.5,Hefeweizen,4,3.5,
58780,Samuel Adams Weizen,Boston Beer Company (Samuel Adams),5,4.5,4,Hefeweizen,4,4,
40520,Santa Maria Hefeweizen,Santa Maria Brewing Co.,4,3.5,3.5,Hefeweizen,3.5,4,
12799,Saxer Three Finger Jack Roasted Red Hefedunkel,Saxer Brewing Company / Nor'Wester Beer Company,4,3,4,Hefeweizen,3,3.5,
31580,Schöfferhofer Hefeweizen Alkoholfrei,Binding-Brauerei AG,3.5,4,4,Hefeweizen,2.5,2.5,
27651,Schalchner Weisse,Weissbierbrauerei Schwendl,3,2.5,2.5,Hefeweizen,2.5,2.5,
4643,Schneewalzer Winter Weisse,Herrnbräu Bürgerliches Brauhaus Ingolstadt,4.5,4,4,Hefeweizen,3.5,3.5,
35620,Schneider Weisse Hefe-Weizenbier Alkoholfrei,Weisses Bräuhaus G. Schneider & Sohn GmbH,2,2.5,4.5,Hefeweizen,3,1.5,
43314,Smoked Hefeweizen,Bitter Root Brewing,4.5,3.5,4,Hefeweizen,4,4,
12793,Spreewalder Weizen,Spreewälder Privatbrauerei,4,3.5,4,Hefeweizen,3.5,4,
5578,St. Wilbur Weizen,"Bayern Brewing, Inc.",5,3,4,Hefeweizen,4,3.5,
2539,Steelhead Brewing Hefeweizen,Steelhead Brewing Co.,4.5,3,4,Hefeweizen,3,3.5,
126,Stone City Hefeweizen,Stone City Brewing,4,4.5,4,Hefeweizen,4.5,3.5,
52764,Strawberry Hefeweizen,Coeur d'Alene Brewing Co.,2.5,3,3.5,Hefeweizen,3,2.5,
63651,Stuttgarter Hofbrau Malteser Weissbier,Stuttgarter Hofbräu AG,4,4,4,Hefeweizen,4,3.5,
59599,Sudstern Weizen,Brauhaus Südstern,3,2.5,2,Hefeweizen,2.5,2.5,
10680,Summer Weiss,Tun Tavern,4.5,4,4,Hefeweizen,4,4,
26855,TBonz Hefe,TBonz Gill & Grill,4,3.5,3.5,Hefeweizen,3,3.5,
5765,Thor's Wild Wheat,Valhalla Microbrewery & Restaurant,5,5,4,Hefeweizen,4,5,
69111,Three Daughters Independence Hefeweizen,"Leieritz Brewing Company, LLC",3,3,3.5,Hefeweizen,3.5,3,
10718,Tidal Wave Wheat,Padre Island Brewing Company,5,4.5,4,Hefeweizen,4,4.5,
7702,Tin Lizzie Wheat,Dusters Restaurant and The Gottberg Brew Pub,3.5,3.5,3,Hefeweizen,3.5,4,
13834,Trailhead Hefe-Weizen,Trailhead Brewing Company,3.5,3,3,Hefeweizen,3,4,
11778,Traverse Brewing Voss Wend Wheat,Traverse Brewing Company,4.5,4,4,Hefeweizen,4,3.5,
19919,Triple H Hefe Weizen,Port Washington Brewing Co.,3,3,3,Hefeweizen,3,3,
3256,Typhoon Winter Wheat,Typhoon Restaurant & Brewery,3.5,4,4,Hefeweizen,3.5,3.5,
49549,Ubermensch Hefe-Weizen,Lagniappe Brewing Company,4,4,4,Hefeweizen,4,4.5,
13777,Ueli Weizen,Brauerei Fischerstube AG,5,4,5,Hefeweizen,4.5,5,
55869,Uncle Bucks Hefeweizen,Uncle Buck's Brewery & Steakhouse,4.5,3.5,3,Hefeweizen,3.5,4,
2971,Uncle Otto's Weiss Beer,Portland Brewing Company,5,4.5,3.5,Hefeweizen,4,4,
11035,Vanderbob's Wheat,B.O.B.'s House Of Brews,3,3,3,Hefeweizen,3,3,
13570,Vice Weizen,Big House Brewing Co.,1.5,1.5,3,Hefeweizen,3,1.5,
5055,Vision Weiss,Bloomington Brewing Company / Lennie's,5,4,3,Hefeweizen,4,4,
65786,Von Jakob Hefeweizen,Von Jakob Brewery,3.5,3,3,Hefeweizen,3,3,
21021,Vulkan Bräu Weizen,Vulkan Brauhaus GmbH,3,3,4,Hefeweizen,3,3,
13435,WAB Hefeweizen,Woodward Avenue Brewers,4,3.5,4,Hefeweizen,4,4,
66665,Wallhall Weizen,Wallhall Brauhaus Im Lamm,1.5,1.5,3.5,Hefeweizen,2,1.5,
10847,WAOH Hakugin Weizen,"Waoh / Yamato Brewery, K.K.",4.5,4,4,Hefeweizen,4,4.5,
76476,Watch It Grow Wheat,Southend Brewery & Smokehouse,2,2.5,4,Hefeweizen,2.5,2,
38578,Weißbier,Turm Bräu,2,2.5,4.5,Hefeweizen,2,2.5,
40399,Weib's Weißbier,Weib´s Brauhaus,4,3,4,Hefeweizen,3.5,3.5,
68133,Weiss & Virtue,2nd Shift Brewery,3.5,4,4,Hefeweizen,3.5,3.5,
3644,Weiss Beer,Crescent City Brewhouse,4.5,4.5,4,Hefeweizen,4,4.5,
53949,Weizenheimer,Zero Gravity Craft Brewery / American Flatbread,5,4.5,4.5,Hefeweizen,4.5,5,
13079,Welde BräuHefeweizen,Welde Bräu GmbH & Co. KG,3.5,3.5,4,Hefeweizen,3.5,3,
5249,Wheat Cloud,Buckeye Brewing Company,4.5,3.5,3,Hefeweizen,3,3.5,
19617,Wheathead,Blue Star Brewing Company,4,3.5,2.5,Hefeweizen,3,3,
9544,Wheatweiler,Thirsty Dog Brewing Company,3.5,3,3.5,Hefeweizen,3.5,3,
4958,White Mountain Weasel Wheat,Woodstock Inn Brewery,4.5,4,4,Hefeweizen,4,4.5,
10897,White Mountain Wheat,Mogollon Brewing Company,3.5,3.5,4,Hefeweizen,4,3.5,
24350,Whitetail Wheat Hefeweizen,Montana Brewing Company,4.5,3.5,3.5,Hefeweizen,3.5,3.5,
29028,Wild Card Wheat,The Brew Brothers,3.5,3.5,3.5,Hefeweizen,4,4.5,
11089,Wild Mary's Wheat Ale,Belle Isle Restaurant & Brewery,4,3.5,4,Hefeweizen,3.5,3.5,
32242,Windward Wheat,Lake Superior Brewing Company,4.5,4,3.5,Hefeweizen,4.5,3.5,
43879,Windy Gap Wheat,Calhoun's Microbrewery,3.5,2.5,3.5,Hefeweizen,3,2.5,
8504,Winnebago Wheat,Fratello's & Fox River Brewing,4.5,4,4,Hefeweizen,4,4,
12454,Wise's Weiss,Founders Restaurant & Brewing Co.,5,4.5,4.5,Hefeweizen,5,5,
4369,Wollochet Bay Wheat,Harmon Restaurant & Brewery,4.5,4,3,Hefeweizen,4,4.5,
23914,Workin' Like A Dog Hefeweizen,Woof Breweries,2.5,3,2,Hefeweizen,2.5,2.5,
52466,Yard House Hefeweizen,Firestone Walker Brewing Co.,4,4,4,Hefeweizen,4,3.5,
17781,Zephyr Weizen,Glenwood Canyon Brewing / Canyon Brew Pub,3,3,3,Hefeweizen,3,3,
26119,Vanilla Ice,Flying Fish Brewing Company,4,4,4,Herbed / Spiced Beer,4.5,4,14
28102,Horus,Cervecera Mexicana S.A. De C.V.,2,1.5,2.5,Herbed / Spiced Beer,2,2.5,12.5
49542,Lurisia Dodici,Birrificio Le Baladin,4,5,2,Herbed / Spiced Beer,4,4.5,12
14440,Dark Horse 4 Elf,Dark Horse Brewing Company,5,5,5,Herbed / Spiced Beer,5,5,11.5
8533,Bell's Eccentric Ale 2003 & Older (released 2004 & Before),"Bell's Brewery, Inc.",4.5,4.5,4.5,Herbed / Spiced Beer,5,5,11
46383,Partridge In A Spice Tree,The Bruery,5,5,4,Herbed / Spiced Beer,5,5,11
47814,Rude Elf's Reserve,Allentown Brew Works,4.5,3.5,3,Herbed / Spiced Beer,4,3.5,10.5
47074,5 Golden Rings Wassail,Five Seasons North,4.5,4,4.5,Herbed / Spiced Beer,4.5,4.5,10
48358,Besty,De Struise Brouwers,4,4,4,Herbed / Spiced Beer,4,4,10
52097,Elk Dandee,Elk Head Brewing Company,3.5,4,3,Herbed / Spiced Beer,3,4,10
11916,Ginger Brown,Widmer Brothers Brewing Company,3.5,3.5,4,Herbed / Spiced Beer,3,4,10
69591,Ginger In The Rye,Dark Horse Brewing Company,3.5,3.5,3.5,Herbed / Spiced Beer,3,3.5,9.5
38720,Honey Basil,Northern Ales & Grocery,4,4,4,Herbed / Spiced Beer,3.5,4,9.5
43976,Middle Ages Double Wit,"Middle Ages Brewing Co., Ltd.",4,4,4,Herbed / Spiced Beer,4,3.5,9.5
65683,Collababeire Special Holiday Ale,Jolly Pumpkin Artisan Ales,5,4.5,4,Herbed / Spiced Beer,4,4.5,9
40223,Commemorative Ale,Kiuchi Brewery,4.5,4,4,Herbed / Spiced Beer,4.5,5,9
27063,Kerstvuur 2005,De Proefbrouwerij (bvba Andelot),4,3.5,3.5,Herbed / Spiced Beer,3.5,3.5,9
66850,Kuhnhenn Stollen Christmas Ale,Kuhnhenn Brewing Company,3.5,4.5,4,Herbed / Spiced Beer,4,3.5,9
47762,Maple Nipple,Lawson's Finest Liquids,5,4,4.5,Herbed / Spiced Beer,4.5,4,9
41227,Season's Wheatings,Berwick Brewing Company,4,4.5,4,Herbed / Spiced Beer,3.5,4,9
63606,SoulFire Spiced Ale,Berwick Brewing Company,4.5,4,3.5,Herbed / Spiced Beer,4,4,9
43423,Wutizit,Back Street Brewery,4,4,3.5,Herbed / Spiced Beer,4.5,4,9
40621,Birra Di Natale,Beba,5,2.5,4.5,Herbed / Spiced Beer,4,4.5,8.5
63742,Griswald's Big Holiday,Red Rock Brewing Company,4.5,4.5,2.5,Herbed / Spiced Beer,3.5,4,8.5
4897,Jopen Koyt,Jopen Bier BV Haarlem,5,4,4,Herbed / Spiced Beer,4,4.5,8.5
40310,Noël Des Géants,Brasserie Des Géants,5,4.5,4,Herbed / Spiced Beer,3,4,8.5
66875,Safron Mischief,The Bruery,4,4,4,Herbed / Spiced Beer,3.5,4,8.5
75782,Winter Ion,Element Brewing Company,4.5,4.5,4,Herbed / Spiced Beer,4,4.5,8.5
41225,Cinnamon Boldy,Berwick Brewing Company,4.5,5,3.5,Herbed / Spiced Beer,3.5,5,8.3
74144,"Collaboration Series: Faster, Bigger, Better, Bolder",The Bruery,5,4,4,Herbed / Spiced Beer,4,4.5,8.25
28996,Bumble Bee Honey Ale,Oggi's Pizza & Brewing Co.,4,3,4,Herbed / Spiced Beer,4.5,4.5,8
39355,Chai Bierplezier,Papago Brewing,4,4,4,Herbed / Spiced Beer,4,4,8
69450,Desérables,Le Grimoire,3,3,3,Herbed / Spiced Beer,2.5,3,8
22518,EleganT Bruintje,EleganT Brouwerij,4.5,4.5,4,Herbed / Spiced Beer,4.5,4.5,8
47505,Holly Daze,Right Brain Brewery,4,4,4,Herbed / Spiced Beer,4,4.5,8
68750,La Miseaprix,Le Grimoire,3,2.5,3.5,Herbed / Spiced Beer,3.5,2.5,8
10390,La Trip Des Schoune,Ferme Brasserie Schoune,4.5,4.5,5,Herbed / Spiced Beer,4,5,8
46517,Neuvaine,Brasserie Dieu Du Ciel,5,4,4,Herbed / Spiced Beer,4.5,4.5,8
73367,Posca Rustica,Brasserie Dupont sprl,5,4,4.5,Herbed / Spiced Beer,5,4.5,8
55048,Red/White Christmas,Mikkeller ApS,4.5,4,4.5,Herbed / Spiced Beer,4,4.5,8
33515,Schlafly Christmas Ale,Saint Louis Brewery / Schlafly Tap Room,5,3.5,3.5,Herbed / Spiced Beer,4.5,4,8
21642,Speculator,Stichting Noordhollandse Alternatieve Bierbrouwers (SNAB),4,4,4,Herbed / Spiced Beer,4,3.5,8
40042,Christmas Dark Wheat Ale,Red Star Brewery & Grill,4,3.5,4,Herbed / Spiced Beer,4,4.5,7.9
62492,Fortezza,Birrificio Bacherotti,3,3.5,3,Herbed / Spiced Beer,2.5,3,7.9
75299,Beer Of The Dead,Flix Brewhouse,4,4,4,Herbed / Spiced Beer,4,4,7.8
48274,Dogma,BrewDog,5,4,4.5,Herbed / Spiced Beer,4.5,5,7.8
67454,Freigeist R. Woodhouse,Gasthaus-Brauerei Braustelle,4,4,3,Herbed / Spiced Beer,4,4,7.8
68051,Freigeist R. Woodhouse Vs. M. Castevet,Gasthaus-Brauerei Braustelle,3.5,4,3,Herbed / Spiced Beer,3,4,7.8
46052,Avalon Spiced Ale,Two Brothers Brewing Company,4.5,4,4,Herbed / Spiced Beer,4.5,4,7.7
71982,Purple Dragon,Empire Brewing Company,4,4,4,Herbed / Spiced Beer,4,4,7.7
68531,Franc'ly Brewdolph,New Old Lompoc Brewery,4.5,4,4,Herbed / Spiced Beer,4.5,4.5,7.6
47040,Brewer's Alley Three Kings Spiced Ale,Brewer's Alley Restaurant & Brewery,4.5,5,4.5,Herbed / Spiced Beer,4.5,4.5,7.5
52711,Chicca,Birrificio Pausa Cafe,4.5,4,4,Herbed / Spiced Beer,3.5,4,7.5
32857,Forestinne Primoria,Brasserie Caracole,5,5,4.5,Herbed / Spiced Beer,4,5,7.5
30972,La Dragonne,BFM Brasserie Des Franches-Montagnes,4.5,5,4,Herbed / Spiced Beer,4,4.5,7.5
59074,L'Amarante,Brasserie Artisanale Millevertus De Toernich,4,4,3,Herbed / Spiced Beer,4,4,7.5
44188,Old Odense,Nørrebro Bryghus,5,4.5,4,Herbed / Spiced Beer,4,5,7.5
59024,Scarampola Nivura,Scarampola,2.5,2.5,3,Herbed / Spiced Beer,4,2,7.5
70401,Spruce Beer,Garrison Brewing Company,4.5,3.5,3,Herbed / Spiced Beer,3.5,4.5,7.5
51800,Woody Stein,The Grumpy Troll Restaurant and Brewery,4.5,4.5,4,Herbed / Spiced Beer,4,4.5,7.5
60791,Of Love & Regret (Import Series Vol. #1),Stillwater Artisanal Ales,4.5,4.5,4,Herbed / Spiced Beer,4.5,4.5,7.2
28821,Winter Spice,Sarasota Brewing Company,4,5,3.5,Herbed / Spiced Beer,4,4,7.2
21532,Bloemenbier,De Proefbrouwerij (bvba Andelot),5,4.5,5,Herbed / Spiced Beer,4.5,5,7
63084,D'HamNation,Les Brasseurs du Hameau,3,3,3,Herbed / Spiced Beer,3,3,7
48956,Festina Lente,Picobrouwerij Alvinne / Den Bierzolder,2,4,4,Herbed / Spiced Beer,3.5,3.5,7
70385,Firewatcher Chipotle Stout Cask Ale,Right Brain Brewery,4.5,4.5,4,Herbed / Spiced Beer,4,5,7
40530,Frostbite Spice Ale,Beach Chalet Brewery and Restaurant,4,4,4,Herbed / Spiced Beer,4,4,7
70831,Funk Zone,Prism Brewing Company,4.5,4,4,Herbed / Spiced Beer,4,5,7
75894,Harpoon Vermont Spruce Tip Ale (100 Barrel Series #39),Harpoon Brewery,4.5,4,4,Herbed / Spiced Beer,3.5,4,7
24751,Hitachino Nest Real Ginger Brew,Kiuchi Brewery,5,4,4,Herbed / Spiced Beer,4,4.5,7
59259,Kali Kush,Breakwater Brewing,4,4,4,Herbed / Spiced Beer,4,4,7
47973,La Tour-Menthe,La Tour A Bières,3,4,3.5,Herbed / Spiced Beer,2,3.5,7
41468,La Vie De Château,Le Grimoire,3.5,4.5,3,Herbed / Spiced Beer,3.5,3.5,7
76964,Nollaig (Christmas Spruce Beer),Williams Brothers Brewing Company,4,4,3.5,Herbed / Spiced Beer,3.5,4,7
41993,Sant Erwann,Brasserie Artisanale Du Trégor,4,4,3,Herbed / Spiced Beer,4,4,7
69236,Sierra Nevada Peach Pit,Sierra Nevada Brewing Co.,4,4,4,Herbed / Spiced Beer,3.5,4,7
23476,Swaf,Brasserie Vervifontaine,4,3.5,3.5,Herbed / Spiced Beer,4,4,7
41433,Winter Wonderland,Wolf Creek Brewing,5,4,3,Herbed / Spiced Beer,4.5,4.5,7
76834,Hogan's Goat,Beau's All Natural Brewing Company,4,4.5,3.5,Herbed / Spiced Beer,3.5,4,6.9
4773,Baladin Nora,Birrificio Le Baladin,5,4.5,4,Herbed / Spiced Beer,4.5,5,6.8
37411,Baladin Nora Sour Edition 2005,Birrificio Le Baladin,4.5,4,4,Herbed / Spiced Beer,4,4,6.8
37687,Chalky's Bite,Sharp's Brewery,4.5,4,4.5,Herbed / Spiced Beer,4.5,4.5,6.8
42426,Empire Aphrodisiac Ale,Empire Brewing Company,4,3.5,4,Herbed / Spiced Beer,3.5,4,6.8
75882,Red Duck New Holland,Purrumbete Brewing Company,3.5,4,3.5,Herbed / Spiced Beer,3,3,6.8
7854,Jingle Ale Spiced Ale,Coopersmith's Pub & Brewing,4.5,5,4,Herbed / Spiced Beer,4,4.5,6.7
41072,Bogwater,Beau's All Natural Brewing Company,4,4,4.5,Herbed / Spiced Beer,3.5,4.5,6.6
50353,Ghosttown,Brasseurs De Montréal,5,5,4.5,Herbed / Spiced Beer,5,4.5,6.6
55347,Red Zone,Prism Brewing Company,5,5,5,Herbed / Spiced Beer,5,5,6.6
61770,Springbrook Honey Heather Ale,Limestone Brewing Company,4.5,4,4,Herbed / Spiced Beer,4,4,6.56
27071,2005 Christmas Ale,Sly Fox Brewing Company,4.5,4.5,4,Herbed / Spiced Beer,4,4,6.5
24654,Aubel Blonde,Brasserie Grain D'Orge,3,3.5,3,Herbed / Spiced Beer,2.5,3,6.5
74842,Bravoure O.A.S.E. (Oak And Spice Experiment),Brouwerij De Dochter van de Korenaar,3,3.5,3,Herbed / Spiced Beer,3.5,3.5,6.5
63798,Cornucopia,Zero Gravity Craft Brewery / American Flatbread,4,4,4,Herbed / Spiced Beer,4,3.5,6.5
64745,Ebenezer's Spiced Ale,Bluegrass Brewing Co. - East St. Matthew's,2.5,4,3,Herbed / Spiced Beer,3,3,6.5
39061,Espresso Bock,Snowgoose Restaurant & Pub / Sleeping Lady Brewing Company,4,4.5,4.5,Herbed / Spiced Beer,3,4,6.5
12939,Kameleon Ginseng,Brouwerij Den Hopperd,4,4,3,Herbed / Spiced Beer,4,4,6.5
38420,Kuhnhenn Gingerlicious,Kuhnhenn Brewing Company,3.5,3.5,4,Herbed / Spiced Beer,3,3,6.5
9258,Mandarin Nectar,Alpine Beer Company,5,3,3.5,Herbed / Spiced Beer,4.5,4,6.5
53322,Ommegang Nine Spice Harvest Ale,Brewery Ommegang,5,5,4.5,Herbed / Spiced Beer,5,5,6.5
74367,Pale De Provance,HopCat,4,3.5,3.5,Herbed / Spiced Beer,3.5,3.5,6.5
66162,Rousse Whisky,Les Brasseurs du Hameau,2.5,2,2.5,Herbed / Spiced Beer,2,2.5,6.5
61653,Sage Against The Machine,HopCat,4,4,4,Herbed / Spiced Beer,4,4.5,6.5
26981,Spiced Mid- Winter Ale,Tree Brewing,4.5,4,4,Herbed / Spiced Beer,4,4.5,6.5
76894,The Big Hunt,Mikkeller ApS,4,4,3,Herbed / Spiced Beer,4,4,6.5
14329,Tonnerre De Brest,Brasserie Tonnerre De Brest,3.5,3.5,4,Herbed / Spiced Beer,3.5,4,6.5
20607,Underlig Jul,Nøgne Ø - Det Kompromissløse Bryggeri A/S,5,5,4.5,Herbed / Spiced Beer,4,5,6.5
2072,Weihnachtskatze,Alley Kat Brewing Company,4,4.5,4,Herbed / Spiced Beer,4,4,6.5
70868,Weiss Versa,Odell Brewing Company,3.5,3.5,3.5,Herbed / Spiced Beer,3.5,3.5,6.5
39121,Chuckin' Pun'kin,Tun Tavern,4.5,4,3.5,Herbed / Spiced Beer,4,4,6.4
64713,Cable Car Small Batch Winter Brew,World Brews,4.5,3,3.5,Herbed / Spiced Beer,4.5,3.5,6.3
64345,Captain Cooker Manuka Beer,Squatters Pub Brewery,4,5,4.5,Herbed / Spiced Beer,4,4.5,6.25
64256,Founders Yukon Cornelious Spiced Ale,Founders Brewing Company,4.5,3.5,4.5,Herbed / Spiced Beer,3.5,4,6.25
62537,Blue Moon Cinnamon Ale,Coors Brewing Company,3,3.5,4,Herbed / Spiced Beer,3.5,3.5,6.2
51306,Efes Dark Brown,Anadolu Efes Brewery,4,3.5,3.5,Herbed / Spiced Beer,3,4,6.2
41564,Mulholland Santa's Dirty Secret,Mulholland Brewing Company,3.5,3.5,3.5,Herbed / Spiced Beer,3,3.5,6.2
17180,Old Reed 800,Hair of the Dog Brewing Company / Brewery and Tasting Room,3.5,3.5,3,Herbed / Spiced Beer,3.5,3,6.2
72656,Prickly Moses Chocolate Ale,Otway Estate Winery & Brewery,3.5,3.5,3,Herbed / Spiced Beer,3.5,3.5,6.2
41261,Rudolphe,Micro-brasserie Saint-Arnould,3,3,3.5,Herbed / Spiced Beer,3,3,6.2
74830,Spiced Oktoberfest Lager,B.O.B.'s House Of Brews,1.5,2,3,Herbed / Spiced Beer,3.5,1.5,6.2
77034,Świąteczne,Browar Kormoran,2,5,4.5,Herbed / Spiced Beer,3,2,6.1
45123,Heatseeker,Alley Kat Brewing Company,4,3.5,3,Herbed / Spiced Beer,4,4,6.1
76567,Bière De Noël De L'Oncle HANSI,Brasserie La Saint-Pierre,3,2.5,3,Herbed / Spiced Beer,3,3,6
67782,Candy Bar Alt,Hangar 24 Brewery,4,4,3.5,Herbed / Spiced Beer,3.5,4,6
43120,Coney Island Albino Python,Shmaltz Brewing Company,5,4.5,4.5,Herbed / Spiced Beer,4.5,4.5,6
72351,Due Gnomi,Beba,2.5,2.5,3.5,Herbed / Spiced Beer,2.5,2.5,6
37645,Elfenbier,Lindeboom Bierbrouwerij B.V.,4,4,4,Herbed / Spiced Beer,3.5,4,6
70280,Fort Collins Collusion Ale 2011,Coopersmith's Pub & Brewing,4,3.5,4.5,Herbed / Spiced Beer,3.5,4,6
7804,Hop Back Pickled Santa,Hop Back Brewery plc,4.5,4.5,4,Herbed / Spiced Beer,5,5,6
47262,La Goule Au Bois Bandé,Brasserie Artisanale Océane,3,3,3,Herbed / Spiced Beer,3,3,6
30956,La Meule,BFM Brasserie Des Franches-Montagnes,5,5,4.5,Herbed / Spiced Beer,4.5,4.5,6
44917,Mandrin Au Chanvre,Brasserie Artisanale Du Dauphiné,3,3,3,Herbed / Spiced Beer,3,3,6
72033,Mariachi Dry,Anadolu Efes Brewery,3,2.5,2.5,Herbed / Spiced Beer,3,3.5,6
26874,Monteith's Winter Ale,Monteith's Brewing Co.,2.5,3,4,Herbed / Spiced Beer,2.5,3,6
26559,Munkbo Julöl,Carlsberg Sverige AB,1,1.5,2,Herbed / Spiced Beer,1.5,1.5,6
6417,Old Spice,Fernandes Brewery Tap,3,5,4.5,Herbed / Spiced Beer,4.5,4.5,6
